UCASSNAME,bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
UCASS I,10,15,22,33,50,74,111,166,247,369,551,823,1230,1836,2742,4095,1.00,6
UCASSNAME,bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
UCASS J,11,14,25,43,68,106,182,249,376,566,637,706,768,810,998,4095,1.00,2
GPS_fix,GPS_satellites,GPS_PDOP,GPS_HDOP,GPS_VDOP,GPS_Date,GPS_Time[UTC],GPS_Time_dec[UTC],GPS_Longitude,GPS_Latitude,GPS_Altitude[m],temp,hum,UCASS_ID,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat,UCASS_ID,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat,AP_Alt(m),AP_BaroAlt(m),AP_BaroTemp,AP_BaroPressure,AP_airSpeed(cm/s),AP_velX(m/s),AP_velY(m/s),AP_velZ(m/s),AP_SOG(m/s),AP_COG(deg),AP_heading(deg)
1,12,0.71,0.99,0.99,10/07/26,08:05:31,80531.00,333810233,351413566,189.20,58.45,46.37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.71,0.99,0.99,10/07/26,08:05:32,80532.00,333810233,351413583,188.90,64.05,58.45,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,32380,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,32380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.71,0.99,0.99,10/07/26,08:05:33,80533.00,333810233,351413583,188.80,69.09,52.17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32376,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.71,0.99,0.99,10/07/26,08:05:34,80534.00,333810216,351413550,188.80,80.73,62.76,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.70,0.96,0.96,10/07/26,08:05:35,80535.00,333810233,351413550,188.80,64.53,53.90,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,0.92,0.92,10/07/26,08:05:36,80536.00,333810233,351413533,188.70,59.74,57.73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,0.92,0.92,10/07/26,08:05:37,80537.00,333810233,351413500,188.90,71.91,84.68,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,32379,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.70,0.96,0.96,10/07/26,08:05:38,80538.00,333810233,351413483,189.10,83.02,60.22,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,32378,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,0.92,0.92,10/07/26,08:05:39,80539.00,333810233,351413483,189.20,54.50,37.87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,0.92,0.92,10/07/26,08:05:40,80540.00,333810233,351413500,189.30,66.63,49.15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,0.92,0.92,10/07/26,08:05:41,80541.00,333810233,351413516,189.10,52.93,42.34,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,32378,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,0.92,0.92,10/07/26,08:05:42,80542.00,333810233,351413516,189.00,56.12,49.79,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,0.97,0.97,10/07/26,08:05:43,80543.00,333810233,351413533,188.90,50.80,56.15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,0.97,0.97,10/07/26,08:05:44,80544.00,333810233,351413533,188.70,63.73,70.82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,0.97,0.97,10/07/26,08:05:45,80545.00,333810233,351413516,188.50,80.77,64.13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.77,1.01,1.01,10/07/26,08:05:46,80546.00,333810233,351413533,188.50,67.84,66.43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,0.92,0.92,10/07/26,08:05:47,80547.00,333810250,351413550,188.50,56.92,50.64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,0.92,0.92,10/07/26,08:05:48,80548.00,333810250,351413550,188.40,70.21,67.47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,0.99,0.99,10/07/26,08:05:49,80549.00,333810266,351413566,188.60,53.42,50.15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,0.99,0.99,10/07/26,08:05:50,80550.00,333810283,351413583,188.80,69.49,72.07,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.82,1.06,1.06,10/07/26,08:05:51,80551.00,333810333,351413616,189.10,67.92,54.18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,0.96,0.96,10/07/26,08:05:52,80552.00,333810350,351413633,189.40,40.97,47.66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:05:53,80553.00,333810366,351413650,189.70,71.18,53.05,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:05:54,80554.00,333810383,351413650,189.80,59.14,76.38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:05:55,80555.00,333810400,351413650,189.70,83.19,53.78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,0.92,0.92,10/07/26,08:05:56,80556.00,333810400,351413666,189.50,79.64,62.44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,0.99,0.99,10/07/26,08:05:57,80557.00,333810383,351413666,189.40,62.20,58.65,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,0.99,0.99,10/07/26,08:05:58,80558.00,333810400,351413650,189.60,54.06,35.93,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.82,1.06,1.06,10/07/26,08:05:59,80559.00,333810383,351413666,189.30,74.00,67.80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:00,80600.00,333810366,351413700,189.30,65.86,46.61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:01,80601.00,333810366,351413733,189.30,42.62,39.80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:02,80602.00,333810350,351413733,189.50,70.58,49.67,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,32376,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:03,80603.00,333810333,351413750,189.70,54.91,52.33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:04,80604.00,333810333,351413750,189.50,51.72,53.01,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,181,0,32379,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:05,80605.00,333810333,351413766,189.30,48.50,55.83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.75,0.91,0.91,10/07/26,08:06:06,80606.00,333810333,351413783,189.20,46.53,63.65,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.75,0.91,0.91,10/07/26,08:06:07,80607.00,333810333,351413800,189.10,71.75,68.84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:08,80608.00,333810333,351413800,189.20,55.79,46.00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:09,80609.00,333810333,351413800,189.30,62.64,55.03,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:10,80610.00,333810316,351413816,189.50,59.66,45.84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:11,80611.00,333810316,351413833,189.60,44.19,52.57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:12,80612.00,333810300,351413850,189.80,73.16,62.16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:13,80613.00,333810300,351413850,189.90,80.65,73.68,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32378,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:14,80614.00,333810300,351413833,189.80,87.66,78.03,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:15,80615.00,333810300,351413833,189.60,65.90,59.74,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:16,80616.00,333810316,351413816,189.70,39.16,60.38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:17,80617.00,333810333,351413816,189.60,52.17,40.81,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:18,80618.00,333810316,351413783,189.50,74.61,59.98,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.70,0.91,0.91,10/07/26,08:06:19,80619.00,333810316,351413783,189.20,76.38,53.62,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,32378,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,0.92,0.92,10/07/26,08:06:20,80620.00,333810300,351413766,189.20,59.10,46.25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.78,1.01,1.01,10/07/26,08:06:21,80621.00,333810283,351413766,189.20,58.57,62.00,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,142,154,0,32376,2,1,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,32376,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,0.97,0.97,10/07/26,08:06:22,80622.00,333810283,351413766,189.10,45.64,59.22,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,0,0,0,32380,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:23,80623.00,333810266,351413766,189.10,74.69,77.50,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,32378,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:24,80624.00,333810266,351413766,189.00,94.71,64.17,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:25,80625.00,333810283,351413750,188.90,65.82,56.72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:26,80626.00,333810283,351413750,189.00,49.23,37.66,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,77,0,0,32379,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:27,80627.00,333810283,351413733,189.10,72.99,58.29,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:28,80628.00,333810283,351413733,189.10,69.29,75.73,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,32378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.77,0.97,0.97,10/07/26,08:06:29,80629.00,333810283,351413716,189.00,84.03,47.45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:30,80630.00,333810283,351413716,189.20,62.80,30.94,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,32381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:31,80631.00,333810283,351413716,189.30,69.93,74.08,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,32378,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:32,80632.00,333810283,351413716,189.40,55.35,54.26,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,32380,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:33,80633.00,333810266,351413700,189.60,60.55,48.30,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:34,80634.00,333810266,351413700,189.70,64.82,48.18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:35,80635.00,333810266,351413716,189.80,58.17,68.08,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,32379,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:36,80636.00,333810266,351413716,189.80,46.53,51.88,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:37,80637.00,333810266,351413733,189.90,53.50,55.87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:38,80638.00,333810266,351413733,189.70,48.18,51.12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:39,80639.00,333810250,351413733,189.70,63.04,54.58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:40,80640.00,333810250,351413716,189.80,63.73,50.43,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,32378,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,32378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:41,80641.00,333810233,351413716,189.60,57.73,46.57,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:42,80642.00,333810233,351413716,189.30,60.35,52.41,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,32377,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.87,0.87,10/07/26,08:06:43,80643.00,333810233,351413700,189.00,85.24,53.78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
