Timestamp,WS_ms,variable
2026-07-09 12:26:07,7.8,WS_ms
2026-07-09 12:26:08,6.96,WS_ms
2026-07-09 12:26:09,6.81,WS_ms
2026-07-09 12:26:10,8.25,WS_ms
2026-07-09 12:26:13,8.38,WS_ms
2026-07-09 12:26:15,8.92,WS_ms
2026-07-09 12:26:16,9.22,WS_ms
2026-07-09 12:26:17,7.25,WS_ms
2026-07-09 12:26:18,8.16,WS_ms
2026-07-09 12:26:19,7.92,WS_ms
2026-07-09 12:26:20,9.18,WS_ms
2026-07-09 12:26:21,8.6,WS_ms
2026-07-09 12:26:22,8.9,WS_ms
2026-07-09 12:26:23,7.23,WS_ms
2026-07-09 12:26:25,7.45,WS_ms
2026-07-09 12:26:26,8.28,WS_ms
2026-07-09 12:26:27,7.35,WS_ms
2026-07-09 12:26:29,7.49,WS_ms
2026-07-09 12:26:30,7.33,WS_ms
2026-07-09 12:26:31,7.64,WS_ms
2026-07-09 12:26:32,9.31,WS_ms
2026-07-09 12:26:33,9.6,WS_ms
2026-07-09 12:26:34,9.02,WS_ms
2026-07-09 12:26:35,8.69,WS_ms
2026-07-09 12:26:36,8.69,WS_ms
2026-07-09 12:26:37,7.69,WS_ms
2026-07-09 12:26:38,8.06,WS_ms
2026-07-09 12:26:39,7.93,WS_ms
2026-07-09 12:26:40,7.27,WS_ms
2026-07-09 12:26:41,6.7,WS_ms
2026-07-09 12:26:43,6.67,WS_ms
2026-07-09 12:26:44,7.94,WS_ms
2026-07-09 12:26:45,7.14,WS_ms
2026-07-09 12:26:48,6.85,WS_ms
2026-07-09 12:26:49,8.69,WS_ms
2026-07-09 12:26:51,8.87,WS_ms
2026-07-09 12:26:52,8.97,WS_ms
2026-07-09 12:26:53,8.86,WS_ms
2026-07-09 12:26:54,8.91,WS_ms
2026-07-09 12:26:55,8.08,WS_ms
2026-07-09 12:26:57,7.34,WS_ms
2026-07-09 12:26:59,7.97,WS_ms
2026-07-09 12:27:00,8.13,WS_ms
2026-07-09 12:27:01,7.05,WS_ms
2026-07-09 12:27:02,7.64,WS_ms
2026-07-09 12:27:03,7.89,WS_ms
2026-07-09 12:27:04,7.84,WS_ms
2026-07-09 12:27:05,8.29,WS_ms
2026-07-09 12:27:06,8.04,WS_ms
2026-07-09 12:27:07,8.14,WS_ms
2026-07-09 12:27:08,7.8,WS_ms
2026-07-09 12:27:09,8.01,WS_ms
2026-07-09 12:27:10,7.53,WS_ms
2026-07-09 12:27:11,7.35,WS_ms
2026-07-09 12:27:12,6.84,WS_ms
2026-07-09 12:27:13,7.15,WS_ms
2026-07-09 12:27:14,7.34,WS_ms
2026-07-09 12:27:15,8.65,WS_ms
2026-07-09 12:27:16,7.95,WS_ms
2026-07-09 12:27:17,7.51,WS_ms
2026-07-09 12:27:18,6.65,WS_ms
2026-07-09 12:27:29,7.03,WS_ms
2026-07-09 12:27:30,6.61,WS_ms
2026-07-09 12:27:34,6.69,WS_ms
2026-07-09 12:27:35,7.5,WS_ms
2026-07-09 12:27:36,8.2,WS_ms
2026-07-09 12:27:37,6.92,WS_ms
2026-07-09 12:27:38,7.46,WS_ms
2026-07-09 12:27:39,7.35,WS_ms
2026-07-09 12:27:40,7.49,WS_ms
2026-07-09 12:27:41,6.9,WS_ms
2026-07-09 12:27:42,7.32,WS_ms
2026-07-09 12:27:44,8.73,WS_ms
2026-07-09 12:27:45,7.95,WS_ms
2026-07-09 12:27:46,6.6,WS_ms
2026-07-09 12:27:47,7.31,WS_ms
2026-07-09 12:27:48,6.93,WS_ms
2026-07-09 12:27:49,7.14,WS_ms
2026-07-09 12:27:50,6.6,WS_ms
2026-07-09 12:28:26,6.68,WS_ms
2026-07-09 12:28:58,7.42,WS_ms
2026-07-09 12:28:59,7.12,WS_ms
2026-07-09 12:29:00,7.53,WS_ms
2026-07-09 12:29:05,7.32,WS_ms
2026-07-09 12:29:06,8.53,WS_ms
2026-07-09 12:29:07,7.71,WS_ms
2026-07-09 12:29:08,7.84,WS_ms
2026-07-09 12:29:09,8.04,WS_ms
2026-07-09 12:29:10,8.06,WS_ms
2026-07-09 12:29:11,8.06,WS_ms
2026-07-09 12:29:12,7.74,WS_ms
2026-07-09 12:29:13,7.61,WS_ms
2026-07-09 12:29:14,6.95,WS_ms
2026-07-09 12:29:15,7.24,WS_ms
2026-07-09 12:29:16,6.96,WS_ms
2026-07-09 12:29:17,7.21,WS_ms
2026-07-09 12:29:18,6.71,WS_ms
2026-07-09 12:29:19,6.82,WS_ms
2026-07-09 12:29:20,6.75,WS_ms
2026-07-09 12:29:22,7.08,WS_ms
2026-07-09 12:30:24,6.76,WS_ms
2026-07-09 12:30:25,6.65,WS_ms
2026-07-09 12:30:27,7.22,WS_ms
2026-07-09 12:30:28,7.24,WS_ms
2026-07-09 12:30:42,7.27,WS_ms
2026-07-09 12:30:46,6.87,WS_ms
2026-07-09 12:30:47,7.12,WS_ms
2026-07-09 12:30:48,7.15,WS_ms
2026-07-09 12:30:49,6.65,WS_ms
2026-07-09 12:30:50,7.62,WS_ms
2026-07-09 12:30:52,6.65,WS_ms
2026-07-09 12:30:53,6.92,WS_ms
2026-07-09 12:30:54,7.24,WS_ms
2026-07-09 12:30:55,7.2,WS_ms
2026-07-09 12:30:56,6.93,WS_ms
2026-07-09 12:30:57,8.06,WS_ms
2026-07-09 12:30:58,7.95,WS_ms
2026-07-09 12:30:59,8.11,WS_ms
2026-07-09 12:31:00,6.99,WS_ms
2026-07-09 12:31:01,7.17,WS_ms
2026-07-09 12:31:02,8.22,WS_ms
2026-07-09 12:31:03,8.07,WS_ms
2026-07-09 12:31:04,9.05,WS_ms
2026-07-09 12:31:05,7.49,WS_ms
2026-07-09 12:31:06,6.82,WS_ms
2026-07-09 12:31:07,6.72,WS_ms
2026-07-09 12:31:39,6.86,WS_ms
2026-07-09 12:31:40,7.46,WS_ms
2026-07-09 12:31:41,7.41,WS_ms
2026-07-09 12:31:47,6.72,WS_ms
2026-07-09 12:31:48,6.66,WS_ms
2026-07-09 12:31:57,8.62,WS_ms
2026-07-09 12:31:58,9.62,WS_ms
2026-07-09 12:31:59,9.27,WS_ms
2026-07-09 12:32:00,8.62,WS_ms
2026-07-09 12:32:01,8.19,WS_ms
2026-07-09 12:32:02,7.18,WS_ms
2026-07-09 12:32:03,7.83,WS_ms
2026-07-09 12:32:04,7.75,WS_ms
2026-07-09 12:32:05,7.19,WS_ms
2026-07-09 12:32:06,7.08,WS_ms
2026-07-09 12:32:09,7.09,WS_ms
2026-07-09 12:32:10,6.91,WS_ms
2026-07-09 12:32:14,7.24,WS_ms
2026-07-09 12:32:16,7.91,WS_ms
2026-07-09 12:32:17,8.3,WS_ms
2026-07-09 12:32:18,8.84,WS_ms
2026-07-09 12:32:19,8.16,WS_ms
2026-07-09 12:32:20,6.64,WS_ms
2026-07-09 12:32:21,8.16,WS_ms
2026-07-09 12:32:22,8.13,WS_ms
2026-07-09 12:32:24,6.8,WS_ms
2026-07-09 12:32:27,8.29,WS_ms
2026-07-09 12:32:28,7.97,WS_ms
2026-07-09 12:32:29,6.94,WS_ms
2026-07-09 12:32:31,7.2,WS_ms
2026-07-09 12:32:32,6.58,WS_ms
2026-07-09 12:32:34,6.59,WS_ms
2026-07-09 12:32:35,7.15,WS_ms
2026-07-09 12:32:37,7.63,WS_ms
2026-07-09 12:32:38,7.48,WS_ms
2026-07-09 12:32:39,7.5,WS_ms
2026-07-09 12:32:40,7.6,WS_ms
2026-07-09 12:32:41,7.67,WS_ms
2026-07-09 12:32:42,7.79,WS_ms
2026-07-09 12:32:45,6.66,WS_ms
2026-07-09 12:32:46,7.31,WS_ms
2026-07-09 12:32:47,7.99,WS_ms
2026-07-09 12:32:48,7.98,WS_ms
2026-07-09 12:32:50,7.6,WS_ms
2026-07-09 12:33:12,6.89,WS_ms
2026-07-09 12:33:34,6.78,WS_ms
2026-07-09 12:33:44,7.72,WS_ms
2026-07-09 12:33:45,7.93,WS_ms
2026-07-09 12:33:48,6.72,WS_ms
2026-07-09 12:33:51,6.85,WS_ms
2026-07-09 12:33:52,8.08,WS_ms
2026-07-09 12:33:53,7.78,WS_ms
2026-07-09 12:33:54,6.73,WS_ms
2026-07-09 12:34:16,7.41,WS_ms
2026-07-09 12:34:17,8.18,WS_ms
2026-07-09 12:34:18,8.0,WS_ms
2026-07-09 12:34:19,7.61,WS_ms
2026-07-09 12:34:20,7.49,WS_ms
2026-07-09 12:34:21,8.02,WS_ms
2026-07-09 12:34:22,8.77,WS_ms
2026-07-09 12:34:23,7.56,WS_ms
2026-07-09 12:34:24,7.49,WS_ms
2026-07-09 12:34:25,7.29,WS_ms
2026-07-09 12:34:26,7.27,WS_ms
2026-07-09 12:34:27,7.58,WS_ms
2026-07-09 12:34:28,7.55,WS_ms
2026-07-09 12:34:29,7.07,WS_ms
2026-07-09 12:34:30,6.94,WS_ms
2026-07-09 12:34:31,8.24,WS_ms
2026-07-09 12:34:32,7.0,WS_ms
2026-07-09 12:34:33,6.85,WS_ms
2026-07-09 12:34:34,8.96,WS_ms
2026-07-09 12:34:35,8.45,WS_ms
2026-07-09 12:34:36,7.48,WS_ms
2026-07-09 12:34:37,7.21,WS_ms
2026-07-09 12:34:38,7.23,WS_ms
2026-07-09 12:34:39,7.86,WS_ms
2026-07-09 12:34:40,7.39,WS_ms
2026-07-09 12:35:15,7.75,WS_ms
2026-07-09 12:35:16,7.34,WS_ms
2026-07-09 12:35:51,7.37,WS_ms
2026-07-09 12:35:52,7.43,WS_ms
2026-07-09 12:35:53,7.77,WS_ms
2026-07-09 12:35:54,7.97,WS_ms
2026-07-09 12:35:55,8.19,WS_ms
2026-07-09 12:35:56,8.05,WS_ms
2026-07-09 12:35:57,8.27,WS_ms
2026-07-09 12:35:58,8.29,WS_ms
2026-07-09 12:36:00,7.52,WS_ms
2026-07-09 12:36:01,9.13,WS_ms
2026-07-09 12:36:02,7.99,WS_ms
2026-07-09 12:36:03,7.83,WS_ms
2026-07-09 12:36:04,7.53,WS_ms
2026-07-09 12:36:05,7.28,WS_ms
2026-07-09 12:36:06,8.63,WS_ms
2026-07-09 12:36:07,9.1,WS_ms
2026-07-09 12:36:08,8.53,WS_ms
2026-07-09 12:36:09,8.19,WS_ms
2026-07-09 12:36:10,6.67,WS_ms
2026-07-09 12:36:11,7.12,WS_ms
2026-07-09 12:36:19,6.64,WS_ms
2026-07-09 12:36:27,7.5,WS_ms
2026-07-09 12:36:40,6.72,WS_ms
2026-07-09 12:36:41,7.68,WS_ms
2026-07-09 12:36:42,8.18,WS_ms
2026-07-09 12:36:43,7.44,WS_ms
2026-07-09 12:36:44,7.73,WS_ms
2026-07-09 12:36:47,7.65,WS_ms
2026-07-09 12:36:48,7.26,WS_ms
2026-07-09 12:36:50,7.15,WS_ms
2026-07-09 12:37:06,7.61,WS_ms
2026-07-09 12:37:07,7.03,WS_ms
2026-07-09 12:37:11,6.88,WS_ms
2026-07-09 12:37:12,7.49,WS_ms
2026-07-09 12:37:13,6.8,WS_ms
2026-07-09 12:37:28,7.27,WS_ms
2026-07-09 12:37:29,8.09,WS_ms
2026-07-09 12:37:31,8.35,WS_ms
2026-07-09 12:37:32,8.69,WS_ms
2026-07-09 12:37:33,7.62,WS_ms
2026-07-09 12:37:35,6.58,WS_ms
2026-07-09 12:37:44,6.89,WS_ms
2026-07-09 12:37:45,6.78,WS_ms
2026-07-09 12:38:01,7.0,WS_ms
2026-07-09 12:38:08,6.63,WS_ms
2026-07-09 12:38:09,6.84,WS_ms
2026-07-09 12:38:13,6.86,WS_ms
2026-07-09 12:38:14,6.69,WS_ms
2026-07-09 12:38:49,7.23,WS_ms
2026-07-09 12:38:53,7.56,WS_ms
2026-07-09 12:38:56,6.67,WS_ms
2026-07-09 12:38:57,7.06,WS_ms
2026-07-09 12:38:58,7.74,WS_ms
2026-07-09 12:38:59,7.27,WS_ms
2026-07-09 12:39:00,7.22,WS_ms
2026-07-09 12:39:01,6.63,WS_ms
2026-07-09 12:39:06,6.65,WS_ms
2026-07-09 12:39:32,6.82,WS_ms
2026-07-09 12:39:33,8.12,WS_ms
2026-07-09 12:39:34,8.12,WS_ms
2026-07-09 12:39:35,8.0,WS_ms
2026-07-09 12:39:36,7.28,WS_ms
2026-07-09 12:39:37,7.25,WS_ms
2026-07-09 12:39:38,7.7,WS_ms
2026-07-09 12:39:40,8.42,WS_ms
2026-07-09 12:39:41,7.86,WS_ms
2026-07-09 12:39:42,6.96,WS_ms
2026-07-09 12:39:43,6.63,WS_ms
2026-07-09 12:40:16,7.11,WS_ms
2026-07-09 12:40:18,7.38,WS_ms
2026-07-09 12:40:19,7.85,WS_ms
2026-07-09 12:40:20,8.74,WS_ms
2026-07-09 12:40:21,7.19,WS_ms
2026-07-09 12:40:22,6.78,WS_ms
2026-07-09 12:40:24,7.69,WS_ms
2026-07-09 12:40:27,9.64,WS_ms
2026-07-09 12:40:28,9.76,WS_ms
2026-07-09 12:40:29,9.51,WS_ms
2026-07-09 12:40:30,8.19,WS_ms
2026-07-09 12:40:31,7.74,WS_ms
2026-07-09 12:40:32,8.05,WS_ms
2026-07-09 12:40:33,8.48,WS_ms
2026-07-09 12:40:34,7.95,WS_ms
2026-07-09 12:40:36,8.3,WS_ms
2026-07-09 12:40:37,8.73,WS_ms
2026-07-09 12:40:38,8.32,WS_ms
2026-07-09 12:40:39,7.45,WS_ms
2026-07-09 12:40:40,8.08,WS_ms
2026-07-09 12:40:41,6.61,WS_ms
2026-07-09 12:40:44,6.75,WS_ms
2026-07-09 12:40:45,7.61,WS_ms
2026-07-09 12:40:48,6.91,WS_ms
2026-07-09 12:41:00,7.17,WS_ms
2026-07-09 12:41:01,7.07,WS_ms
2026-07-09 12:41:02,7.86,WS_ms
2026-07-09 12:41:05,7.67,WS_ms
2026-07-09 12:41:06,7.53,WS_ms
2026-07-09 12:41:07,7.19,WS_ms
2026-07-09 12:41:08,6.91,WS_ms
2026-07-09 12:41:09,7.07,WS_ms
2026-07-09 12:41:22,6.95,WS_ms
2026-07-09 12:41:23,7.14,WS_ms
2026-07-09 12:41:28,7.21,WS_ms
2026-07-09 12:41:29,7.45,WS_ms
2026-07-09 12:41:30,7.54,WS_ms
2026-07-09 12:41:32,6.88,WS_ms
2026-07-09 12:41:33,6.6,WS_ms
2026-07-09 12:41:35,8.27,WS_ms
2026-07-09 12:41:36,8.14,WS_ms
2026-07-09 12:41:37,9.12,WS_ms
2026-07-09 12:41:38,7.51,WS_ms
2026-07-09 12:41:39,7.48,WS_ms
2026-07-09 12:41:40,8.12,WS_ms
2026-07-09 12:41:41,7.18,WS_ms
2026-07-09 12:41:42,8.09,WS_ms
2026-07-09 12:41:43,7.42,WS_ms
2026-07-09 12:41:48,7.24,WS_ms
2026-07-09 12:41:51,6.76,WS_ms
2026-07-09 12:41:52,7.27,WS_ms
2026-07-09 12:41:53,6.76,WS_ms
2026-07-09 12:41:57,6.95,WS_ms
2026-07-09 12:41:58,6.76,WS_ms
2026-07-09 12:42:00,6.94,WS_ms
2026-07-09 12:42:02,7.38,WS_ms
2026-07-09 12:42:03,6.8,WS_ms
2026-07-09 12:42:04,6.58,WS_ms
2026-07-09 12:42:05,8.42,WS_ms
2026-07-09 12:42:06,8.44,WS_ms
2026-07-09 12:42:07,8.25,WS_ms
2026-07-09 12:42:08,7.99,WS_ms
2026-07-09 12:42:09,8.31,WS_ms
2026-07-09 12:42:10,7.77,WS_ms
2026-07-09 12:42:11,7.71,WS_ms
2026-07-09 12:42:12,7.35,WS_ms
2026-07-09 12:42:16,7.8,WS_ms
2026-07-09 12:42:17,8.09,WS_ms
2026-07-09 12:42:18,7.51,WS_ms
2026-07-09 12:42:19,8.54,WS_ms
2026-07-09 12:42:20,8.49,WS_ms
2026-07-09 12:42:21,8.58,WS_ms
2026-07-09 12:42:22,8.45,WS_ms
2026-07-09 12:42:23,8.82,WS_ms
2026-07-09 12:42:24,7.3,WS_ms
2026-07-09 12:42:25,8.77,WS_ms
2026-07-09 12:42:26,9.61,WS_ms
2026-07-09 12:42:27,8.38,WS_ms
2026-07-09 12:42:28,9.71,WS_ms
2026-07-09 12:42:29,8.28,WS_ms
2026-07-09 12:42:30,9.04,WS_ms
2026-07-09 12:42:31,9.15,WS_ms
2026-07-09 12:42:32,10.39,WS_ms
2026-07-09 12:42:33,8.99,WS_ms
2026-07-09 12:42:34,7.83,WS_ms
2026-07-09 12:42:35,10.75,WS_ms
2026-07-09 12:42:36,10.31,WS_ms
2026-07-09 12:42:37,10.03,WS_ms
2026-07-09 12:42:38,9.73,WS_ms
2026-07-09 12:42:39,9.37,WS_ms
2026-07-09 12:42:40,9.16,WS_ms
2026-07-09 12:42:41,8.28,WS_ms
2026-07-09 12:42:42,10.21,WS_ms
2026-07-09 12:42:43,7.61,WS_ms
2026-07-09 12:42:44,7.4,WS_ms
2026-07-09 12:42:45,8.03,WS_ms
2026-07-09 12:42:46,7.39,WS_ms
2026-07-09 12:42:49,8.08,WS_ms
2026-07-09 12:42:51,7.55,WS_ms
2026-07-09 12:42:52,7.02,WS_ms
2026-07-09 12:42:53,7.52,WS_ms
2026-07-09 12:42:54,7.0,WS_ms
2026-07-09 12:42:55,7.54,WS_ms
2026-07-09 12:43:06,7.02,WS_ms
2026-07-09 12:43:07,7.68,WS_ms
2026-07-09 12:43:08,6.66,WS_ms
2026-07-09 12:43:30,6.76,WS_ms
2026-07-09 12:43:31,7.61,WS_ms
2026-07-09 12:43:32,7.66,WS_ms
2026-07-09 12:43:33,7.8,WS_ms
2026-07-09 12:43:34,8.45,WS_ms
2026-07-09 12:43:35,7.87,WS_ms
2026-07-09 12:43:36,7.79,WS_ms
2026-07-09 12:43:37,6.83,WS_ms
2026-07-09 12:45:11,7.51,WS_ms
2026-07-09 12:45:12,6.6,WS_ms
2026-07-09 12:45:14,6.74,WS_ms
2026-07-09 12:45:15,7.59,WS_ms
2026-07-09 12:45:16,7.06,WS_ms
2026-07-09 12:45:25,7.93,WS_ms
2026-07-09 12:45:26,6.61,WS_ms
2026-07-09 12:45:27,6.98,WS_ms
2026-07-09 12:45:28,7.0,WS_ms
2026-07-09 12:45:29,7.55,WS_ms
2026-07-09 12:45:30,7.52,WS_ms
2026-07-09 12:45:31,6.75,WS_ms
2026-07-09 12:45:38,6.98,WS_ms
2026-07-09 12:45:39,7.05,WS_ms
2026-07-09 12:45:42,6.88,WS_ms
2026-07-09 12:46:23,6.61,WS_ms
2026-07-09 12:46:24,7.67,WS_ms
2026-07-09 12:46:25,7.0,WS_ms
2026-07-09 12:46:27,7.25,WS_ms
2026-07-09 12:46:30,6.96,WS_ms
2026-07-09 12:46:31,6.71,WS_ms
2026-07-09 12:46:49,8.39,WS_ms
2026-07-09 12:46:50,7.81,WS_ms
2026-07-09 12:46:53,7.41,WS_ms
2026-07-09 12:46:54,6.58,WS_ms
2026-07-09 12:48:11,6.82,WS_ms
2026-07-09 12:48:13,6.75,WS_ms
2026-07-09 12:48:15,6.6,WS_ms
2026-07-09 12:48:17,6.7,WS_ms
2026-07-09 12:48:55,7.16,WS_ms
2026-07-09 12:48:56,8.28,WS_ms
2026-07-09 12:48:57,8.3,WS_ms
2026-07-09 12:48:58,8.14,WS_ms
2026-07-09 12:48:59,7.75,WS_ms
2026-07-09 12:49:00,7.66,WS_ms
2026-07-09 12:49:01,6.73,WS_ms
2026-07-09 12:49:06,7.16,WS_ms
2026-07-09 12:49:18,6.75,WS_ms
2026-07-09 12:49:19,7.13,WS_ms
2026-07-09 12:49:22,7.26,WS_ms
2026-07-09 12:49:23,6.98,WS_ms
2026-07-09 12:49:32,7.5,WS_ms
2026-07-09 12:49:34,7.59,WS_ms
2026-07-09 12:49:37,6.84,WS_ms
2026-07-09 12:49:47,6.85,WS_ms
2026-07-09 12:50:15,6.7,WS_ms
2026-07-09 12:50:19,6.81,WS_ms
2026-07-09 12:50:20,7.66,WS_ms
2026-07-09 12:50:24,6.75,WS_ms
2026-07-09 12:50:25,7.18,WS_ms
2026-07-09 12:50:28,7.35,WS_ms
2026-07-09 12:50:29,7.87,WS_ms
2026-07-09 12:50:30,8.86,WS_ms
2026-07-09 12:50:31,8.29,WS_ms
2026-07-09 12:50:32,7.8,WS_ms
2026-07-09 12:50:33,7.89,WS_ms
2026-07-09 12:50:34,7.12,WS_ms
2026-07-09 12:50:35,6.79,WS_ms
2026-07-09 12:50:36,7.04,WS_ms
2026-07-09 12:50:37,7.0,WS_ms
2026-07-09 12:50:38,7.21,WS_ms
2026-07-09 12:50:39,6.91,WS_ms
2026-07-09 12:51:15,6.91,WS_ms
2026-07-09 12:51:25,6.69,WS_ms
2026-07-09 12:52:28,6.69,WS_ms
2026-07-09 12:54:54,6.73,WS_ms
2026-07-09 12:55:47,7.15,WS_ms
2026-07-09 12:55:48,6.98,WS_ms
2026-07-09 12:55:50,6.9,WS_ms
2026-07-09 12:55:51,6.83,WS_ms
2026-07-09 12:55:52,7.4,WS_ms
2026-07-09 12:55:53,7.05,WS_ms
2026-07-09 12:56:18,6.89,WS_ms
2026-07-09 12:56:20,6.87,WS_ms
2026-07-09 12:56:42,6.85,WS_ms
2026-07-09 12:56:46,6.71,WS_ms
2026-07-09 12:57:30,6.83,WS_ms
2026-07-09 12:57:31,7.47,WS_ms
2026-07-09 12:57:32,7.81,WS_ms
2026-07-09 12:57:33,7.66,WS_ms
2026-07-09 12:57:34,7.96,WS_ms
2026-07-09 12:57:35,7.92,WS_ms
2026-07-09 12:57:36,7.67,WS_ms
2026-07-09 12:57:37,8.16,WS_ms
2026-07-09 12:57:38,8.18,WS_ms
2026-07-09 12:57:39,7.76,WS_ms
2026-07-09 12:57:40,7.31,WS_ms
2026-07-09 12:57:41,7.06,WS_ms
2026-07-09 12:57:42,6.77,WS_ms
2026-07-09 12:57:43,7.33,WS_ms
2026-07-09 12:57:45,6.62,WS_ms
2026-07-09 12:57:47,7.15,WS_ms
2026-07-09 12:57:48,7.47,WS_ms
2026-07-09 12:57:49,6.72,WS_ms
2026-07-09 12:57:51,7.1,WS_ms
2026-07-09 12:57:52,6.71,WS_ms
2026-07-09 12:57:54,6.99,WS_ms
2026-07-09 12:57:57,6.96,WS_ms
2026-07-09 12:57:59,6.91,WS_ms
2026-07-09 12:58:00,6.7,WS_ms
2026-07-09 12:58:15,6.68,WS_ms
2026-07-09 12:58:17,6.59,WS_ms
2026-07-09 12:58:18,6.78,WS_ms
2026-07-09 12:58:22,6.79,WS_ms
2026-07-09 12:58:26,6.8,WS_ms
2026-07-09 12:58:27,7.26,WS_ms
2026-07-09 12:58:28,7.76,WS_ms
2026-07-09 12:58:29,7.93,WS_ms
2026-07-09 12:58:30,7.85,WS_ms
2026-07-09 12:58:31,7.69,WS_ms
2026-07-09 12:58:32,6.8,WS_ms
2026-07-09 12:58:34,8.02,WS_ms
2026-07-09 12:58:35,6.82,WS_ms
2026-07-09 12:58:36,8.09,WS_ms
2026-07-09 12:58:37,6.7,WS_ms
2026-07-09 12:58:38,6.63,WS_ms
2026-07-09 12:58:39,7.46,WS_ms
2026-07-09 12:58:40,7.55,WS_ms
2026-07-09 12:58:41,6.87,WS_ms
2026-07-09 12:58:44,6.81,WS_ms
2026-07-09 12:58:45,6.88,WS_ms
2026-07-09 12:58:51,6.77,WS_ms
2026-07-09 12:59:26,7.52,WS_ms
2026-07-09 12:59:27,7.31,WS_ms
2026-07-09 13:00:52,6.59,WS_ms
2026-07-09 13:00:55,6.59,WS_ms
2026-07-09 13:01:47,6.63,WS_ms
2026-07-09 13:01:48,6.68,WS_ms
2026-07-09 13:02:19,6.63,WS_ms
2026-07-09 13:03:00,7.82,WS_ms
2026-07-09 13:03:01,7.5,WS_ms
2026-07-09 13:03:02,7.8,WS_ms
2026-07-09 13:03:03,7.4,WS_ms
2026-07-09 13:03:05,6.88,WS_ms
2026-07-09 13:03:07,6.99,WS_ms
2026-07-09 13:03:08,6.58,WS_ms
2026-07-09 13:03:28,6.64,WS_ms
2026-07-09 13:03:51,6.63,WS_ms
2026-07-09 13:04:23,8.39,WS_ms
2026-07-09 13:04:25,6.99,WS_ms
2026-07-09 13:04:26,7.08,WS_ms
2026-07-09 13:04:30,6.81,WS_ms
2026-07-09 13:04:41,7.58,WS_ms
2026-07-09 13:04:42,8.01,WS_ms
2026-07-09 13:04:45,7.38,WS_ms
2026-07-09 13:04:46,6.97,WS_ms
2026-07-09 13:04:57,7.08,WS_ms
2026-07-09 13:06:34,7.07,WS_ms
2026-07-09 13:06:52,6.65,WS_ms
2026-07-09 13:06:53,6.62,WS_ms
2026-07-09 13:06:58,7.23,WS_ms
2026-07-09 13:07:01,6.91,WS_ms
2026-07-09 13:08:52,6.91,WS_ms
2026-07-09 13:08:53,7.34,WS_ms
2026-07-09 13:09:41,7.1,WS_ms
2026-07-09 13:09:43,7.18,WS_ms
2026-07-09 13:09:44,7.87,WS_ms
2026-07-09 13:09:47,7.88,WS_ms
2026-07-09 13:09:48,7.27,WS_ms
2026-07-09 13:09:49,7.31,WS_ms
2026-07-09 13:09:50,7.38,WS_ms
2026-07-09 13:09:51,7.39,WS_ms
2026-07-09 13:09:53,7.06,WS_ms
2026-07-09 13:09:55,6.95,WS_ms
2026-07-09 13:09:57,7.93,WS_ms
2026-07-09 13:09:58,6.65,WS_ms
2026-07-09 13:09:59,8.53,WS_ms
2026-07-09 13:10:00,7.75,WS_ms
2026-07-09 13:10:01,7.5,WS_ms
2026-07-09 13:10:02,6.88,WS_ms
2026-07-09 13:10:03,6.63,WS_ms
2026-07-09 13:10:04,7.09,WS_ms
2026-07-09 13:10:06,6.95,WS_ms
2026-07-09 13:10:15,6.78,WS_ms
2026-07-09 13:10:18,6.72,WS_ms
2026-07-09 13:10:59,6.98,WS_ms
2026-07-09 13:12:21,7.23,WS_ms
2026-07-09 13:12:22,7.13,WS_ms
2026-07-09 13:12:24,7.91,WS_ms
2026-07-09 13:12:25,7.84,WS_ms
2026-07-09 13:12:26,8.06,WS_ms
2026-07-09 13:12:27,8.53,WS_ms
2026-07-09 13:12:28,8.34,WS_ms
2026-07-09 13:12:29,7.73,WS_ms
2026-07-09 13:12:30,7.77,WS_ms
2026-07-09 13:12:31,6.62,WS_ms
2026-07-09 13:12:32,7.41,WS_ms
2026-07-09 13:12:33,7.43,WS_ms
2026-07-09 13:12:34,8.3,WS_ms
2026-07-09 13:12:35,7.94,WS_ms
2026-07-09 13:12:36,7.8,WS_ms
2026-07-09 13:12:37,6.75,WS_ms
2026-07-09 13:12:38,7.93,WS_ms
2026-07-09 13:12:39,7.35,WS_ms
2026-07-09 13:12:40,6.69,WS_ms
2026-07-09 13:12:52,6.58,WS_ms
2026-07-09 13:12:56,7.71,WS_ms
2026-07-09 13:12:57,7.92,WS_ms
2026-07-09 13:12:58,7.98,WS_ms
2026-07-09 13:12:59,8.76,WS_ms
2026-07-09 13:13:00,7.74,WS_ms
2026-07-09 13:13:01,8.87,WS_ms
2026-07-09 13:13:02,9.21,WS_ms
2026-07-09 13:13:03,9.13,WS_ms
2026-07-09 13:13:04,8.09,WS_ms
2026-07-09 13:13:05,7.44,WS_ms
2026-07-09 13:13:06,7.95,WS_ms
2026-07-09 13:13:07,8.52,WS_ms
2026-07-09 13:13:08,8.5,WS_ms
2026-07-09 13:13:09,9.44,WS_ms
2026-07-09 13:13:10,9.16,WS_ms
2026-07-09 13:13:11,9.53,WS_ms
2026-07-09 13:13:12,9.71,WS_ms
2026-07-09 13:13:13,8.17,WS_ms
2026-07-09 13:13:14,9.12,WS_ms
2026-07-09 13:13:15,7.86,WS_ms
2026-07-09 13:13:16,7.23,WS_ms
2026-07-09 13:13:17,7.65,WS_ms
2026-07-09 13:13:18,7.6,WS_ms
2026-07-09 13:13:19,7.49,WS_ms
