Instrument Name,Optical Particle Sizer
Model Number,3330
Serial Number,3330210304
Firmware Version,1.4
Calibration Date,2021/01/14
Protocol Name_Number,TEST_015
Test Start Time,06:40:45
Test Start Date,2026/07/10
Test Length [D:H:M:S],0:3:17:30
Sample Interval [H:M:S],0:0:5
Number Channels Enabled,16
Bin 1 Cut Point (um),0.300
Bin 2 Cut Point (um),0.374
Bin 3 Cut Point (um),0.465
Bin 4 Cut Point (um),0.579
Bin 5 Cut Point (um),0.721
Bin 6 Cut Point (um),0.897
Bin 7 Cut Point (um),1.117
Bin 8 Cut Point (um),1.391
Bin 9 Cut Point (um),1.732
Bin 10 Cut Point (um),2.156
Bin 11 Cut Point (um),2.685
Bin 12 Cut Point (um),3.343
Bin 13 Cut Point (um),4.162
Bin 14 Cut Point (um),5.182
Bin 15 Cut Point (um),6.451
Bin 16 Cut Point (um),7.705
Bin 17 Cut Point (um),10.000
Alarm,0.000 #/cm3
Density,1.600
Refractive Index,0.000-0.000j
Size Correction Factor,0.000
FlowCal,1.000
DeadTime Correction Factor,1.000
Errors,
Number of Samples,2370
,
Elapsed Time [s],Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Deadtime (s),Temperature (C),Humidity (%),Ambient Pressure (kPa),Alarms,Errors,
4085,2307,611,214,62,36,40,19,23,18,7,4,4,1,2,2,2,0,0.022198,37.740,0.000,98.997,,,
4090,2156,550,196,67,33,42,20,16,14,6,5,4,2,3,0,0,1,0.020424,37.740,0.000,98.997,,,
4095,2006,529,161,55,35,33,18,22,10,7,2,3,2,1,0,0,0,0.018935,37.780,0.000,98.997,,,
4100,2190,557,208,61,33,20,17,21,16,8,4,3,1,0,1,2,2,0.020473,37.780,0.000,98.991,,,
4105,2045,541,186,69,33,36,18,25,10,8,5,1,2,2,3,1,0,0.019665,37.780,0.000,99.003,,,
4110,2204,528,185,51,37,37,14,17,17,7,4,2,0,2,2,0,0,0.020376,37.780,0.000,98.997,,,
4115,2088,537,162,66,26,29,16,23,13,9,3,4,2,3,0,2,1,0.019468,37.780,0.000,99.003,,,
4120,2099,566,181,55,33,38,20,28,16,7,5,4,2,4,1,0,0,0.020136,37.796,0.000,98.997,,,
4125,2009,510,176,54,26,31,23,15,12,12,5,2,3,1,1,0,0,0.019007,37.800,0.000,98.991,,,
4130,1931,524,174,44,32,40,15,19,9,11,2,3,3,2,0,0,0,0.018269,37.800,0.000,98.991,,,
4135,1926,433,164,44,31,42,15,17,19,6,8,3,0,1,1,1,2,0.017829,37.800,0.000,98.997,,,
4140,1964,561,193,52,27,29,15,14,13,8,5,2,3,2,0,2,1,0.018971,37.800,0.000,98.997,,,
4145,2176,582,182,72,42,34,17,30,9,6,2,2,1,0,0,1,1,0.020661,37.832,0.000,99.003,,,
4150,2113,549,200,69,25,27,14,16,11,5,3,2,3,2,1,0,1,0.019923,37.840,0.000,98.997,,,
4155,2164,587,181,78,32,29,14,23,17,8,3,4,6,2,2,2,0,0.020830,37.840,0.000,98.997,,,
4160,2035,506,187,79,31,26,14,22,20,10,6,7,0,2,1,2,0,0.019501,37.840,0.000,99.010,,,
4165,1912,473,160,66,31,24,21,21,14,11,1,1,4,0,1,1,1,0.018058,37.844,0.000,98.997,,,
4170,2005,492,161,60,34,25,18,22,21,8,5,9,1,1,2,1,0,0.018636,37.860,0.000,98.997,,,
4175,1929,540,176,63,28,41,20,26,13,5,2,2,2,3,0,2,0,0.018879,37.860,0.000,99.003,,,
4180,2016,518,168,77,35,38,21,33,20,5,4,2,4,0,1,0,2,0.019262,37.860,0.000,98.997,,,
4185,1944,522,154,60,25,25,19,16,16,11,2,4,1,1,5,0,0,0.018231,37.860,0.000,99.003,,,
4190,2071,500,141,63,32,32,17,20,10,7,2,2,1,4,1,1,0,0.019014,37.868,0.000,99.003,,,
4195,2074,559,181,57,30,30,19,20,14,9,3,2,7,3,1,0,3,0.019979,37.884,0.000,98.997,,,
4200,2047,507,160,62,20,20,14,24,14,7,2,2,4,0,1,2,1,0.018866,37.892,0.000,99.003,,,
4205,1991,485,182,59,38,22,17,23,21,6,2,3,3,0,0,2,1,0.018676,37.900,0.000,98.997,,,
4210,2094,560,188,71,37,30,18,14,13,6,5,2,4,2,0,0,0,0.020011,37.900,0.000,98.997,,,
4215,2199,595,166,67,29,32,22,19,10,11,4,2,3,2,0,2,0,0.020739,37.900,0.000,98.997,,,
4220,2179,624,194,54,31,34,18,20,12,9,7,1,3,3,1,1,0,0.021185,37.900,0.000,99.003,,,
4225,2240,617,196,66,32,36,11,17,8,8,3,3,2,1,1,1,0,0.021151,37.900,0.000,98.997,,,
4230,2212,605,194,53,31,33,16,22,11,4,6,0,1,2,1,2,0,0.021065,37.916,0.000,98.997,,,
4235,2016,502,178,77,36,31,20,22,14,2,3,2,3,1,1,0,1,0.019024,37.920,0.000,98.997,,,
4240,2084,526,173,58,34,31,18,15,19,4,4,0,3,3,0,0,0,0.019628,37.920,0.000,99.003,,,
4245,1965,500,178,65,26,36,15,16,17,9,5,6,2,2,1,1,0,0.018601,37.936,0.000,98.997,,,
4250,1886,542,175,55,43,36,18,24,18,10,4,4,2,1,2,3,0,0.018861,37.960,0.000,99.010,,,
4255,2063,542,163,68,36,34,12,18,12,8,8,1,2,2,0,1,0,0.019321,37.960,0.000,98.997,,,
4260,2080,565,209,55,42,34,11,17,13,8,3,1,4,0,1,2,0,0.020284,37.960,0.000,99.003,,,
4265,2079,532,181,62,34,27,15,23,8,10,3,5,0,4,1,2,0,0.019344,37.968,0.000,99.003,,,
4270,1833,476,153,58,28,36,13,17,20,5,2,4,0,0,2,0,0,0.017425,37.980,0.000,99.003,,,
4275,1902,452,165,53,34,30,12,21,13,5,3,3,2,2,0,1,0,0.017748,37.980,0.000,99.003,,,
4280,1884,474,168,58,26,21,21,21,11,6,2,6,1,3,0,0,0,0.017576,37.980,0.000,98.997,,,
4285,1932,478,154,52,36,28,14,22,21,5,5,4,1,1,2,1,0,0.018144,37.988,0.000,99.003,,,
4290,1911,462,151,58,31,26,9,15,14,12,4,6,0,1,1,1,2,0.017631,38.020,0.000,99.003,,,
4295,1929,435,151,61,25,40,10,28,12,17,5,7,3,2,1,0,3,0.018806,38.020,0.000,99.010,,,
4300,2007,468,174,52,36,27,20,14,18,9,3,1,1,0,0,1,0,0.018381,38.020,0.000,99.010,,,
4305,1917,500,158,53,33,26,17,17,18,6,5,2,2,2,0,1,0,0.018177,38.020,0.000,99.003,,,
4310,1940,440,147,69,27,25,20,13,11,8,7,5,1,3,2,3,0,0.017650,38.036,0.000,99.010,,,
4315,1846,427,174,45,27,27,8,20,12,14,7,0,1,1,1,0,0,0.017127,38.040,0.000,99.003,,,
4320,1896,455,132,51,39,38,21,16,10,3,3,4,1,2,0,0,1,0.017454,38.040,0.000,99.010,,,
4325,1901,456,132,59,26,25,15,15,11,5,3,2,2,0,0,0,0,0.016988,38.040,0.000,99.016,,,
4330,1902,452,145,65,29,43,16,20,13,1,3,7,0,5,0,0,1,0.017514,38.048,0.000,98.997,,,
4335,1881,466,150,72,33,31,16,24,21,12,6,2,2,3,0,0,0,0.017827,38.064,0.000,99.003,,,
4340,1876,439,180,45,38,33,11,21,14,12,2,3,2,3,1,3,0,0.017471,38.080,0.000,99.003,,,
4345,1931,443,139,50,41,25,15,20,10,10,5,0,3,0,1,0,1,0.017431,38.080,0.000,99.003,,,
4350,1833,479,162,54,24,31,19,12,10,5,3,2,2,4,3,1,0,0.017296,38.080,0.000,99.003,,,
4355,1855,440,133,41,31,24,13,18,15,3,5,1,1,0,0,0,0,0.016571,38.080,0.000,99.010,,,
4360,1845,432,159,60,28,31,14,25,12,11,5,3,2,6,1,2,0,0.017315,38.096,0.000,99.010,,,
4365,1834,414,158,55,32,31,23,17,14,5,6,2,2,0,1,1,0,0.016918,38.100,0.000,98.997,,,
4370,1808,434,143,45,22,21,7,20,15,9,5,2,3,0,1,2,2,0.016454,38.100,0.000,99.003,,,
4375,1840,446,142,55,36,27,8,12,11,7,3,0,2,1,0,2,0,0.016874,38.100,0.000,99.010,,,
4380,1861,488,145,58,19,40,16,15,13,10,3,4,4,4,2,1,0,0.017639,38.108,0.000,99.003,,,
4385,1858,431,142,45,28,32,10,14,11,6,1,1,3,2,0,0,1,0.016806,38.140,0.000,99.003,,,
4390,1939,474,151,57,23,30,17,22,12,4,2,5,1,0,0,4,0,0.017909,38.140,0.000,99.016,,,
4395,1776,426,145,59,34,28,12,14,13,6,1,4,1,5,2,0,0,0.016517,38.140,0.000,99.003,,,
4400,1767,450,167,46,28,19,21,16,12,6,4,4,2,0,1,0,0,0.016586,38.140,0.000,99.003,,,
4405,1807,442,141,48,30,38,18,12,16,7,5,5,1,1,1,1,1,0.016709,38.148,0.000,98.997,,,
4410,1794,431,154,63,32,23,17,19,15,6,3,3,5,1,1,1,0,0.016816,38.160,0.000,99.003,,,
4415,1907,490,169,58,30,27,13,15,14,3,2,6,1,0,1,3,1,0.017825,38.160,0.000,99.010,,,
4420,1838,453,152,57,28,38,18,22,10,10,5,6,2,0,1,1,0,0.017391,38.160,0.000,98.997,,,
4425,1882,448,148,62,30,31,17,12,10,7,4,3,0,2,1,1,0,0.017205,38.168,0.000,99.003,,,
4430,1870,445,155,50,30,23,18,19,16,10,7,5,2,1,1,2,0,0.017197,38.192,0.000,99.003,,,
4435,1899,422,156,56,28,28,13,19,15,9,5,4,1,1,1,3,1,0.017280,38.200,0.000,98.997,,,
4440,1821,431,154,50,33,26,14,18,13,4,5,4,2,0,3,1,0,0.016836,38.200,0.000,98.997,,,
4445,1906,473,153,60,35,37,14,30,22,11,2,2,3,3,0,1,0,0.018008,38.204,0.000,98.997,,,
4450,1850,464,148,42,33,29,17,20,16,11,6,3,0,1,0,2,0,0.017160,38.220,0.000,99.003,,,
4455,1771,419,135,39,38,22,22,25,11,4,2,1,2,2,0,0,0,0.016201,38.220,0.000,99.003,,,
4460,1832,418,143,62,24,28,18,24,15,12,1,1,6,4,3,2,2,0.017070,38.220,0.000,99.003,,,
4465,1887,449,148,57,29,36,22,16,15,15,4,4,2,2,1,0,1,0.017682,38.236,0.000,98.997,,,
4470,1839,471,168,50,34,24,13,15,9,7,3,4,2,4,4,1,0,0.017482,38.260,0.000,99.016,,,
4475,1831,458,165,54,34,22,10,16,9,7,5,1,1,3,0,0,1,0.016950,38.260,0.000,98.997,,,
4480,1986,431,153,53,29,33,14,16,25,4,1,8,2,0,0,0,0,0.017852,38.260,0.000,98.997,,,
4485,1994,437,138,60,27,33,19,15,12,10,5,4,1,2,0,0,0,0.017797,38.264,0.000,99.003,,,
4490,1829,433,153,63,21,32,15,19,20,9,6,4,1,2,0,1,2,0.017036,38.276,0.000,98.997,,,
4495,1901,452,150,69,30,23,14,13,11,8,3,2,3,1,0,1,0,0.017348,38.280,0.000,98.991,,,
4500,1880,421,148,57,37,30,22,18,17,11,3,5,3,1,0,1,0,0.017366,38.280,0.000,98.997,,,
4505,1959,428,148,51,37,28,10,16,16,9,5,4,3,1,1,3,0,0.017621,38.280,0.000,99.003,,,
4510,1871,440,142,46,29,35,17,21,10,7,6,3,1,3,1,1,0,0.017102,38.296,0.000,98.997,,,
4515,1861,432,138,49,29,37,15,18,13,7,6,2,2,0,0,0,0,0.016862,38.320,0.000,99.003,,,
4520,2001,421,147,56,22,29,18,13,21,9,7,3,2,2,2,0,1,0.017875,38.320,0.000,99.003,,,
4525,1955,463,131,58,29,32,13,20,14,8,4,9,5,2,1,1,1,0.017876,38.320,0.000,98.997,,,
4530,1835,436,143,50,33,34,21,17,14,4,3,0,2,0,0,0,1,0.016706,38.320,0.000,99.003,,,
4535,1927,460,175,38,34,32,13,15,16,6,1,2,2,4,0,0,1,0.017675,38.360,0.000,98.997,,,
4540,1921,458,170,50,31,24,11,15,15,8,4,5,1,2,1,2,0,0.017767,38.360,0.000,98.997,,,
4545,1884,432,162,52,27,27,19,28,11,5,3,6,3,0,1,1,1,0.017413,38.360,0.000,99.003,,,
4550,1888,448,167,48,26,22,14,18,11,6,5,3,1,4,1,1,0,0.017282,38.364,0.000,98.997,,,
4555,1811,427,163,64,23,33,15,16,12,7,2,3,3,1,2,1,0,0.016867,38.380,0.000,98.997,,,
4560,1863,458,160,68,30,40,13,14,14,14,3,3,2,0,1,0,0,0.017570,38.380,0.000,98.997,,,
4565,1925,479,159,58,31,22,13,17,15,5,5,8,3,1,1,0,1,0.017848,38.380,0.000,98.997,,,
4570,1999,493,174,20,29,33,11,21,14,6,4,5,3,0,0,1,0,0.018391,38.380,0.000,98.997,,,
4575,2157,510,162,56,20,34,13,22,11,8,7,4,2,1,0,1,0,0.019498,38.380,0.000,98.997,,,
4580,2099,500,178,51,26,31,20,15,11,9,4,5,4,1,0,0,0,0.019180,38.420,0.000,99.003,,,
4585,2068,464,143,52,28,32,6,15,10,8,2,3,2,5,4,0,0,0.018299,38.420,0.000,98.997,,,
4590,1926,439,130,54,30,29,21,18,10,6,3,2,5,3,0,1,1,0.017344,38.420,0.000,99.003,,,
4595,1888,448,153,47,32,31,16,24,8,4,4,4,0,3,0,1,0,0.017489,38.420,0.000,99.010,,,
4600,1890,426,122,50,22,29,16,23,16,7,3,5,3,0,3,1,1,0.016907,38.428,0.000,98.997,,,
4605,1922,453,150,48,19,31,15,23,12,12,5,2,3,2,0,2,3,0.017508,38.440,0.000,98.997,,,
4610,1861,421,128,50,32,34,13,21,14,6,5,0,1,4,0,0,0,0.016796,38.440,0.000,99.003,,,
4615,1888,430,143,60,31,31,21,23,14,6,2,3,4,2,1,0,1,0.017351,38.440,0.000,99.003,,,
4620,1851,421,136,42,25,30,25,16,10,8,7,0,2,1,0,1,0,0.016597,38.440,0.000,99.003,,,
4625,1762,401,135,44,36,38,13,22,15,9,4,3,6,1,0,0,3,0.016305,38.440,0.000,99.010,,,
4630,1772,398,156,49,29,25,15,21,10,5,5,2,4,1,0,0,0,0.016355,38.440,0.000,98.997,,,
4635,1843,426,134,51,16,35,14,17,13,7,3,2,2,2,1,0,0,0.016667,38.464,0.000,98.997,,,
4640,1758,420,154,52,26,28,16,25,18,10,3,3,4,3,2,1,0,0.016590,38.472,0.000,98.997,,,
4645,1826,436,146,50,23,19,12,17,9,6,4,2,2,2,1,1,0,0.016592,38.480,0.000,98.991,,,
4650,1828,388,131,44,19,31,16,19,14,3,3,4,0,3,1,0,0,0.016279,38.480,0.000,98.997,,,
4655,1960,386,154,55,29,32,11,15,17,10,5,3,2,2,2,1,1,0.017501,38.480,0.000,98.997,,,
4660,1873,390,128,55,24,35,15,17,18,11,4,5,2,0,0,0,0,0.016670,38.480,0.000,98.997,,,
4665,1831,376,140,61,26,32,17,20,12,9,6,4,3,4,3,1,0,0.016560,38.484,0.000,98.985,,,
4670,1732,469,151,60,20,28,19,21,15,5,2,1,3,2,0,2,0,0.016678,38.488,0.000,98.997,,,
4675,1793,459,148,33,34,28,13,15,12,6,4,3,1,3,0,0,1,0.016727,38.500,0.000,98.997,,,
4680,1732,421,141,59,23,19,13,17,14,4,4,2,3,3,0,1,0,0.015906,38.500,0.000,98.997,,,
4685,1736,392,142,41,26,27,13,10,17,7,2,5,2,2,0,4,0,0.015774,38.500,0.000,99.003,,,
4690,1796,414,145,49,32,17,15,19,17,7,2,3,2,3,0,2,1,0.016321,38.500,0.000,99.003,,,
4695,1864,368,157,46,36,25,10,20,14,4,5,3,2,2,0,1,0,0.016593,38.500,0.000,99.003,,,
4700,1885,421,137,59,29,30,21,14,18,10,3,5,0,1,1,0,1,0.017116,38.524,0.000,98.997,,,
4705,1800,424,132,42,19,27,12,19,12,3,10,5,2,1,1,3,1,0.016322,38.540,0.000,99.003,,,
4710,1835,428,129,47,17,21,15,20,13,5,0,3,1,3,0,0,0,0.016443,38.540,0.000,99.010,,,
4715,1805,385,121,55,21,33,16,18,8,7,5,3,3,2,0,0,0,0.015959,38.540,0.000,98.997,,,
4720,1825,428,121,47,23,18,9,18,9,4,3,1,0,1,0,0,1,0.016123,38.540,0.000,99.003,,,
4725,1758,433,145,45,32,26,11,13,13,7,5,1,3,1,0,3,0,0.016219,38.540,0.000,99.010,,,
4730,1812,403,134,34,24,26,19,17,15,6,7,7,2,1,1,0,1,0.016175,38.544,0.000,99.003,,,
4735,1796,383,135,54,21,28,18,21,11,7,3,4,5,5,1,0,1,0.016123,38.548,0.000,98.997,,,
4740,1812,412,110,35,22,29,9,25,14,5,5,4,4,2,0,0,0,0.015829,38.560,0.000,98.997,,,
4745,1832,375,121,39,20,24,12,19,20,5,1,4,5,3,2,0,1,0.015900,38.560,0.000,98.997,,,
4750,1776,390,119,47,27,24,13,12,18,7,3,3,3,3,0,0,1,0.015886,38.560,0.000,98.997,,,
4755,1800,423,126,38,18,29,12,13,15,6,5,3,4,2,1,2,0,0.015979,38.560,0.000,98.991,,,
4760,1833,417,135,44,27,23,20,21,12,6,5,2,2,3,1,1,1,0.016708,38.560,0.000,99.003,,,
4765,1739,391,139,51,40,24,15,24,26,7,7,3,4,2,2,3,1,0.016159,38.576,0.000,99.003,,,
4770,1836,424,145,42,42,27,18,15,14,10,4,6,2,1,0,2,0,0.016789,38.600,0.000,98.997,,,
4775,1819,405,130,46,29,25,17,15,12,9,4,4,5,1,1,0,0,0.016243,38.600,0.000,99.003,,,
4780,1775,417,139,39,26,26,10,11,7,6,5,1,3,4,0,1,0,0.016062,38.600,0.000,98.997,,,
4785,1770,416,118,49,31,29,20,15,13,8,6,6,2,1,0,2,0,0.016130,38.600,0.000,98.997,,,
4790,1887,406,126,43,27,26,16,15,10,6,4,1,2,1,1,0,0,0.016561,38.600,0.000,98.997,,,
4795,1762,405,127,52,28,29,14,25,11,3,5,6,2,1,0,0,0,0.016141,38.616,0.000,98.997,,,
4800,1867,421,143,47,22,27,13,19,8,3,4,2,2,1,0,0,2,0.016674,38.620,0.000,98.997,,,
4805,1820,424,123,41,24,23,21,18,15,2,2,5,9,3,3,0,0,0.016247,38.620,0.000,98.997,,,
4810,1730,399,138,57,30,27,13,25,14,3,5,2,0,0,1,2,0,0.015906,38.620,0.000,99.003,,,
4815,1860,406,151,45,31,25,19,17,13,7,2,6,1,0,3,3,2,0.016965,38.620,0.000,99.003,,,
4820,1837,396,146,50,29,37,13,21,14,6,6,6,2,1,0,1,1,0.016767,38.620,0.000,99.010,,,
4825,1787,420,135,61,31,29,13,19,8,10,3,1,1,2,2,2,1,0.016345,38.628,0.000,98.997,,,
4830,1835,435,129,44,29,24,14,12,7,8,6,6,4,1,4,0,0,0.016662,38.660,0.000,99.010,,,
4835,1729,388,112,47,26,26,9,12,17,13,10,6,3,4,0,3,1,0.015597,38.660,0.000,99.010,,,
4840,1855,399,114,46,19,26,15,17,12,6,7,3,1,1,1,1,0,0.016134,38.660,0.000,98.997,,,
4845,1828,409,131,51,35,29,23,20,15,11,6,4,3,1,2,0,0,0.016755,38.660,0.000,99.010,,,
4850,1791,402,119,36,34,35,11,15,18,8,7,5,3,3,2,0,1,0.016185,38.664,0.000,98.997,,,
4855,1782,416,119,45,25,27,16,16,9,5,2,3,5,3,0,1,0,0.015841,38.680,0.000,99.010,,,
4860,1808,420,126,53,31,22,21,24,18,7,4,4,2,0,1,1,0,0.016559,38.680,0.000,99.003,,,
4865,1767,408,152,61,30,23,22,17,19,5,4,2,4,0,0,0,0,0.016446,38.680,0.000,98.997,,,
4870,1880,436,128,56,28,28,20,22,12,8,7,5,2,1,0,3,0,0.016987,38.680,0.000,99.010,,,
4875,1912,377,140,43,21,36,15,12,10,7,2,4,1,1,2,1,0,0.016720,38.680,0.000,98.997,,,
4880,1753,404,124,40,30,28,20,16,13,15,7,3,2,4,0,2,0,0.015938,38.704,0.000,99.003,,,
4885,1810,424,131,50,27,32,11,19,8,7,6,2,0,2,3,1,0,0.016428,38.712,0.000,99.010,,,
4890,1790,401,136,46,26,28,13,15,11,10,7,6,2,1,2,2,0,0.016256,38.720,0.000,99.010,,,
4895,1868,397,142,35,27,26,14,24,21,5,4,5,2,1,0,0,0,0.016687,38.720,0.000,99.003,,,
4900,1811,423,117,50,26,16,18,18,14,7,4,7,3,2,1,0,0,0.016164,38.720,0.000,99.010,,,
4905,1858,420,133,51,29,35,16,22,14,13,1,6,3,1,1,0,1,0.016902,38.720,0.000,99.003,,,
4910,1787,406,127,49,18,28,9,9,16,4,2,2,2,3,1,1,0,0.015940,38.720,0.000,99.003,,,
4915,1758,416,122,45,27,32,17,16,15,11,4,1,4,1,1,2,2,0.016046,38.724,0.000,99.003,,,
4920,1876,438,114,58,37,23,10,24,14,13,4,3,0,1,2,1,2,0.017199,38.740,0.000,99.003,,,
4925,1759,429,133,45,25,28,13,15,12,8,8,2,2,1,2,1,0,0.015970,38.740,0.000,99.003,,,
4930,1747,427,122,60,28,24,12,17,11,3,5,3,2,2,0,0,0,0.015898,38.740,0.000,99.003,,,
4935,1837,414,120,45,34,29,9,21,17,11,4,2,0,0,1,0,1,0.016423,38.740,0.000,98.997,,,
4940,1875,361,122,37,28,26,18,18,6,10,4,3,0,2,0,0,0,0.015981,38.740,0.000,99.003,,,
4945,1758,401,126,55,25,25,10,14,14,6,1,1,5,0,1,1,1,0.015826,38.740,0.000,99.003,,,
4950,1770,448,130,33,25,30,7,19,10,4,2,7,3,2,0,2,1,0.016060,38.740,0.000,99.003,,,
4955,1721,409,133,43,25,22,18,15,12,5,2,5,2,1,2,2,1,0.015596,38.780,0.000,99.010,,,
4960,1795,433,120,47,33,26,16,13,18,10,2,3,2,0,0,2,1,0.016385,38.780,0.000,99.010,,,
4965,1765,410,126,45,22,29,13,25,11,16,6,2,3,1,2,1,0,0.016087,38.780,0.000,99.003,,,
4970,1712,409,129,42,32,26,21,17,14,5,4,2,2,3,3,1,3,0.015674,38.780,0.000,99.003,,,
4975,1766,401,116,51,26,30,13,23,11,7,5,4,2,1,1,1,1,0.015954,38.780,0.000,99.010,,,
4980,1716,394,114,35,24,30,16,20,7,2,4,6,3,1,0,0,0,0.015485,38.788,0.000,99.010,,,
4985,1639,392,138,43,29,26,8,6,10,8,6,6,3,1,2,0,1,0.015198,38.792,0.000,99.003,,,
4990,1797,391,121,39,28,20,12,16,10,5,6,2,0,1,1,1,0,0.015673,38.800,0.000,99.010,,,
4995,1702,359,124,43,24,23,17,13,11,9,5,1,4,1,0,1,0,0.014954,38.800,0.000,99.003,,,
5000,1724,411,141,38,17,27,13,8,14,3,7,3,2,1,0,1,2,0.015591,38.800,0.000,98.997,,,
5005,1760,374,129,48,23,22,10,23,6,6,2,2,1,3,0,0,0,0.015337,38.800,0.000,99.016,,,
5010,1730,346,118,43,31,23,17,14,12,5,1,6,5,0,1,0,0,0.015087,38.800,0.000,99.003,,,
5015,1732,358,129,41,25,21,14,13,11,5,5,3,1,2,0,0,0,0.015407,38.800,0.000,99.003,,,
5020,1745,366,117,36,30,25,14,7,20,5,3,3,1,2,0,0,0,0.015193,38.840,0.000,99.003,,,
5025,1721,395,129,49,24,22,9,19,6,6,7,1,3,3,1,1,0,0.015388,38.840,0.000,99.010,,,
5030,1712,360,144,41,21,21,14,15,13,5,2,5,1,0,3,2,0,0.015210,38.840,0.000,99.010,,,
5035,1679,392,111,38,20,27,14,16,14,9,2,4,5,3,0,1,0,0.015052,38.840,0.000,99.010,,,
5040,1715,386,112,61,22,25,21,22,7,5,5,3,1,2,0,2,1,0.015432,38.840,0.000,99.003,,,
5045,1682,367,133,43,19,27,15,14,13,3,6,2,1,1,0,0,0,0.015051,38.852,0.000,99.010,,,
5050,1742,419,124,46,16,22,13,11,17,11,3,3,1,2,0,0,1,0.015639,38.860,0.000,99.003,,,
5055,1718,376,136,28,15,25,16,15,13,4,6,4,5,0,1,2,3,0.015085,38.860,0.000,99.003,,,
5060,1835,355,127,49,20,21,11,13,7,5,5,2,2,1,1,1,0,0.015588,38.860,0.000,98.997,,,
5065,1684,404,122,41,22,16,12,15,9,5,5,2,2,3,0,0,0,0.015057,38.884,0.000,99.003,,,
5070,1751,382,130,39,21,24,16,18,12,5,5,3,1,2,1,0,0,0.015485,38.892,0.000,99.003,,,
5075,1768,359,86,43,24,28,13,8,10,6,10,4,1,1,1,0,1,0.015057,38.900,0.000,99.010,,,
5080,1710,418,110,45,22,21,13,18,10,10,3,2,3,2,1,2,1,0.015395,38.900,0.000,99.010,,,
5085,1815,419,137,43,23,32,10,17,5,5,4,6,2,3,2,0,0,0.016270,38.908,0.000,99.003,,,
5090,1759,449,110,29,20,24,10,17,11,9,3,3,0,1,0,0,1,0.015860,38.940,0.000,99.010,,,
5095,1807,402,117,33,26,26,12,20,17,11,2,4,3,3,1,3,0,0.016041,38.940,0.000,99.010,,,
5100,1729,377,86,45,19,22,16,19,11,8,4,1,1,2,2,0,0,0.014803,38.940,0.000,99.016,,,
5105,1806,388,136,41,22,28,13,12,8,5,3,3,2,0,0,0,1,0.015765,38.940,0.000,99.003,,,
5110,1822,416,143,45,26,21,19,18,16,6,4,2,0,0,2,3,0,0.016401,38.960,0.000,99.003,,,
5115,1710,427,114,34,19,29,7,12,12,3,6,6,7,0,0,1,0,0.015329,38.960,0.000,99.010,,,
5120,1821,375,160,50,22,40,19,15,5,5,3,2,3,1,2,1,0,0.016327,38.960,0.000,98.997,,,
5125,1738,414,119,38,19,30,10,18,9,6,5,4,1,2,1,4,0,0.015492,38.960,0.000,99.003,,,
5130,1810,419,104,48,25,36,16,13,7,7,6,1,2,2,2,2,1,0.016074,38.984,0.000,99.003,,,
5135,1823,417,117,48,27,25,20,22,10,9,2,1,2,0,1,1,0,0.016336,39.000,0.000,98.997,,,
5140,1811,409,139,56,25,27,11,28,5,4,6,4,0,3,2,1,0,0.016446,39.000,0.000,98.997,,,
5145,1762,401,118,31,33,32,17,19,9,5,2,7,3,0,0,1,0,0.015660,39.000,0.000,99.010,,,
5150,1778,386,137,39,29,25,13,22,13,5,2,3,3,1,0,3,1,0.016050,39.013,0.000,98.997,,,
5155,1719,426,107,49,18,24,14,21,8,3,8,2,2,2,0,0,0,0.015502,39.021,0.000,99.003,,,
5160,1761,425,133,55,19,20,14,12,11,9,4,3,3,0,0,0,0,0.015944,39.021,0.000,98.997,,,
5165,1720,372,134,55,21,30,13,13,11,7,5,0,1,2,0,0,1,0.015381,39.021,0.000,98.997,,,
5170,1780,382,124,44,29,27,14,16,12,7,1,3,1,0,0,1,0,0.015664,39.038,0.000,98.997,,,
5175,1872,404,120,49,23,18,11,16,12,4,8,0,0,3,0,0,1,0.016245,39.063,0.000,98.997,,,
5180,1794,395,126,48,30,25,18,24,14,6,8,6,3,4,1,0,0,0.016137,39.063,0.000,98.997,,,
5185,1785,418,136,55,22,29,10,14,10,6,4,4,1,2,0,0,0,0.016168,39.063,0.000,98.997,,,
5190,1824,412,119,44,24,31,15,17,11,5,5,2,3,0,0,1,0,0.016182,39.063,0.000,99.010,,,
5195,1837,382,125,47,33,37,11,14,10,6,4,4,4,1,1,0,0,0.016201,39.071,0.000,98.997,,,
5200,1807,415,140,43,30,20,18,20,6,9,2,2,2,5,2,1,0,0.016420,39.083,0.000,99.003,,,
5205,1835,412,130,45,26,32,18,14,15,7,6,1,2,3,3,0,0,0.016536,39.083,0.000,98.997,,,
5210,1816,384,109,56,28,43,15,16,18,7,7,5,5,3,2,0,0,0.016292,39.083,0.000,98.997,,,
5215,1791,433,116,50,23,31,20,16,5,8,2,4,0,0,0,1,1,0.016224,39.083,0.000,99.003,,,
5220,1777,414,121,55,25,35,12,17,5,3,2,4,3,4,0,2,0,0.016097,39.092,0.000,98.997,,,
5225,1757,391,122,52,25,30,17,11,9,10,7,7,2,2,2,1,0,0.015841,39.125,0.000,99.010,,,
